kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,rata_rata_ketinggian_air,tanggal_kejadian,frekuensi_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Timur,KRAMAT JATI,CILILITAN,0,0,1,24,59,10,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,RW  07,1,1,30,70,10,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,RW 16,1,1,16,40,10,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,KALISARI,RW 01,1,1,0,0,10,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,KALISARI,RW 02,1,1,0,0,10,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,KALISARI,RW 09,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,CIJANTUNG,RW 11,1,1,0,0,35,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,CIJANTUNG,0,0,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,RW 07,1,1,0,0,30,26 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,0,0,1,0,0,30,26 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,0,0,1,0,0,50,26 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,SUSUKAN,RW 05,1,1,0,0,15,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,SUSUKAN,0,0,1,0,0,15,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,SUSUKAN,RW 07,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,SUSUKAN,RW 08,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,RW 03,1,1,0,0,75,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,0,0,1,0,0,75,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,RW 04,1,1,0,0,50,"10,11,26 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,0,0,1,0,0,50,"10,11,26  Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,RW 05,1,1,0,0,75,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,RW 02,1,1,128,413,35,"10,11,19,26,27 Oktober",5,0,0,0,0,0,3,1,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,77,385,30,"10,11,19,26,27 Oktober",5,0,0,0,0,0,12,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,RW 03,1,1,23,86,40,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,45,225,30,"10,11,19,26,27 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,35,120,40,"10,11,19,26,27 Oktober",5,0,0,0,0,0,11,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,35,120,25,"10,11,19,26,27 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,RW 04,1,1,25,90,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,50,150,60,"10,11 Oktober",2,0,0,0,0,0,30,1,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,50,150,50,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,60,178,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,RW 05,1,1,98,117,70,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,38,162,70,"10,11,26,27 Oktober",4,0,0,0,0,0,20,1,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,7,30,40,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,RW 06,1,1,12,35,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,65,150,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,60,120,35,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,80,160,30,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,56,97,23,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,0,0,1,11,45,33,"10,11,26,27 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,BAMBU APUS,RW 02,1,1,0,0,60,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,BAMBU APUS,RW 03,1,1,0,0,100,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,CIPAYUNG,RW 04,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,SETU,RW 04,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,SETU,RW 03,1,1,0,0,55,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,SETU,0,0,1,0,0,55,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,LUBANG BUAYA,RW 09,1,1,0,0,45,19 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,RW 03,1,1,0,0,25,"10,11,27,28 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,0,0,1,0,0,25,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,0,0,1,0,0,25,"10,11,27,28 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,RW 04,1,1,0,0,20,"27,28 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,0,0,1,0,0,20,"27,28 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,RW 04,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,0,0,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,RW 05,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,RW 07,1,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,0,0,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,PINANG RANTI,RW 04,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 01,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,10,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,40,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 04,1,1,0,0,80,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 06,1,1,0,0,80,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 09,1,1,0,0,10,19 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,80,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 10,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,RW 11,1,1,0,0,50,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,0,0,1,0,0,50,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,PULO GADUNG,PULO GADUNG,RW 07,1,1,0,0,30,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,PENGGILINGAN,RW 07,1,1,0,0,10,20 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,PULO GEBANG,RW 07,1,1,0,0,15,20 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,JATINEGARA,RW 12,1,1,0,0,15,20 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,CAKUNG BARAT,RW 04,1,1,0,0,20,20 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,DUREN SAWIT,RW 10,1,1,0,0,15,20 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Pusat,TANAH ABANG,PETAMBURAN,RW 08,1,1,0,0,20,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PLUIT,"RW 01, 02",2,2,0,0,45,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,KALIDERES,RW 07,1,1,0,0,10,tgl. 15 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,"RW 02, 03, 05, 06, 010, 012, 015, 016",8,10,0,0,15,"tgl. 15, 22, 23 September",3,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,"RW 01, 02, 04",3,4,0,0,25,"tgl. 21, 22, 23 September",3,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,CENGKARENG BARAT,"RW 06, 07, 09, 010, 014",5,6,0,0,23,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,KEDOYA SELATAN,RW 05,1,1,0,0,35,tgl. 16 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,SUKABUMI UTARA,"RW 01, 02, 03, 05, 07, 08, 011",7,7,0,0,55,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,DURI KEPA,"RW 04, 05, 09, 014",4,6,0,0,18,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,SUKABUMI SELATAN,"RW 01, 02",2,3,0,0,125,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,PALMERAH,PALMERAH,RW 03,1,1,0,0,30,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN UTARA,RW 04,1,1,5,15,60,"tgl. 21, 22 September",2,0,0,0,0,15,1,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,RW 01,1,1,0,0,45,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Barat,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,RW 04,1,1,0,0,20,"tgl. 21, 22 September",2,0,0,0,0,0,0,0,0
Jakarta Barat,GROGOL PETAMBURAN,JELAMBAR,RW 04,1,5,0,0,25,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Barat,TAMBORA,KRENDANG,RW 02,1,2,0,0,30,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW 03,1,2,0,0,100,tgl. 15 September,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,"RW 05, 07, 08",3,4,0,0,30,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,PONDOK LABU,RW 01,1,1,0,0,15,"tgl. 15, 16 September",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 03,1,2,0,0,38,tgl. 15 September,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,PENGADEGAN,RW 01,1,1,6,23,40,tgl. 22 September,1,0,0,0,0,23,1,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,"RW 03, 07",2,5,19,66,30,tgl. 22 September,1,0,0,0,0,66,3,0,0
Jakarta Selatan,TEBET,KEBON BARU,RW 010,1,1,0,0,30,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,"RW 01, 02, 03, 05, 08",5,13,37,110,55,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,"RW 06, 07",2,5,58,158,30,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,"RW 02, 05",2,2,0,0,20,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,"RW 07, 011",2,6,41,121,40,"tgl. 22, 28 September",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,"RW 04, 05, 07, 08",4,18,248,807,43,tgl. 22 September,1,0,0,0,0,0,0,0,0
Jakarta Urata,CILINCING,CILINCING,RW 09,1,1,0,0,10,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Urata,CILINCING,MARUNDA,RW 07,1,9,0,0,20,25 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,TEGAL ALUR,RW 12,1,2,0,0,15,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,"RW 02, 03, 05, 10, 12, 15, 16",7,9,0,0,18,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Barat,PALMERAH,KOTA BAMBU UTARA,"RW 06, 07",2,2,0,0,20,18 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,RW 06,1,9,0,0,25,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,BUKIT DURI,RW 04,1,1,0,0,30,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 01,1,2,0,0,20,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,"RW 03, 04",2,3,0,0,50,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW 03,1,2,0,0,40,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Pusat,SENEN,PASEBAN,RW 07,1,1,0,0,20,13 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Pusat,TANAH ABANG,PETAMBURAN,RW 03,1,1,0,0,13,18 Agustus,1,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PLUIT,RW 01,1,3,0,0,20,tgl. 15 April,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,SUKABUMI SELATAN,"RW 01, 02, 04, 05, 07, 08",6,14,0,0,50,"tgl. 06, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,KEDOYA SELATAN,"RW 03, 05",2,8,0,0,25,tgl. 27 April,1,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,CENGKARENG BARAT,RW 010,1,1,0,0,15,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,"RW 02, 04, 08",3,6,0,0,20,"tgl. 06, 27 April",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN UTARA,"RW 01, 04, 05, 010",4,5,20,65,35,"tgl. 06, 27 April",2,0,0,0,0,65,1,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,"RW 05, 08",2,4,0,0,18,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,"RW 01, 05",2,2,0,0,50,"tgl. 06, 27 April",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,"RW 04, 05",2,2,0,0,50,tgl. 05 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,JAGAKARSA,RW 03,1,1,0,0,40,tgl. 10 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,"RW 01, 03",2,3,0,0,45,"tgl. 05, 10, 13, 26, 27 April",5,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,RAGUNAN,RW 09,1,1,0,0,30,tgl. 13 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,"RW 05, 08",2,2,0,0,20,"tgl. 18, 19, 29 April",3,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,"RW 02, 03, 05, 06",4,8,0,0,43,"tgl. 27, 29 April",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,"RW 04, 07, 08",3,12,0,0,20,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,"RW 05, 08",2,4,0,0,35,"tgl. 06, 26, 29 April",3,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,"RW 03, 04",2,2,0,0,30,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,"RW 05, 06, 010, 012",4,6,0,0,23,"tgl. 06, 15, 29 April",3,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,TEBET BARAT,RW 07,1,1,0,0,40,tgl. 29 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,KUNINGAN BARAT,"RW 04, 05",2,2,0,0,20,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,"RW 01, 02, 03, 04",4,6,0,0,50,"tgl. 29, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,PELA MAMPANG,"RW 01, 03",2,2,0,0,35,tgl. 29 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,LEBAK BULUS,"RW 04, 08",2,2,3,10,85,tgl. 26 April,1,0,0,0,0,10,1,0,0
Jakarta Selatan,CILANDAK,CIPETE SELATAN,RW 07,1,1,0,0,50,tgl. 27 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,GANDARIA SELATAN,RW 07,1,2,0,0,95,tgl. 27 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,DUREN TIGA,RW 05,1,1,0,0,35,"tgl. 29, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,RW 04,1,1,0,0,15,tgl. 29 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,"RW 04, 08",2,2,0,0,15,"tgl. 29, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,"RW 01, 04, 09, 011",4,7,0,0,15,tgl. 29 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,GANDARIA UTARA,RW 02,1,2,0,0,30,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 03,1,1,0,0,50,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,"RW 04, 05, 07, 08",4,18,248,817,40,"tgl. 01, 18, 19 April",3,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG MUARA,RW 013,1,2,0,0,23,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,"RW 07, 011",2,4,49,153,75,"tgl. 18, 19 April",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG CEMPEDAK,RW 08,1,1,0,0,15,tgl. 29 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,RW 07,1,1,0,0,30,tgl. 05 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,KALISARI,RW 02,1,1,0,0,15,tgl. 13 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,RAWA TERATE,RW 05,1,1,0,0,15,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,"RW 03, 04",2,11,172,476,30,"tgl. 06, 12, 30 April",3,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,"RW 02, 03, 04, 05, 06, 07",6,26,545,1380,10,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,PINANG RANTI,RW 04,1,4,0,0,30,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,DUREN SAWIT,RW 010,1,1,0,0,20,tgl. 06 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,LUBANG BUAYA,RW 012,1,1,0,0,18,"tgl. 12, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Timur,CIPAYUNG,BAMBU APUS,RW 03,1,1,0,0,20,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,"RW 01, 02, 03, 05, 08",5,12,0,0,65,"tgl. 18, 19 April",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,"RW 07, 016",2,2,22,65,55,"tgl. 19, 29 April",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BATU AMPAR,"RW 01, 02, 03, 05",4,6,0,0,30,"tgl. 29, 30 April",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,RW 02,1,1,0,0,20,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIRACAS,"RW 02, 010",2,3,0,0,20,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,"RW 02, 03",2,3,0,0,35,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,KEDOYA UTARA,RW : 002,1,1,0,0,20,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW : 008,1,1,0,0,25,12/31/2020,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,0,0,1,0,0,30,12/31/2020,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW : 005,1,1,25,70,40,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW : 006,1,1,20,80,10,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW : 007,1,1,0,0,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW : 008,1,1,30,90,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,GEDONG,RW : 012,1,1,0,0,15,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 004,1,1,17,51,45,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,19,66,45,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 005,1,1,39,118,45,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,25,80,45,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 007,1,1,12,48,20,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,7,23,25,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,8,28,25,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,9,31,25,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,15,53,30,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,7,21,20,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,6,19,20,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 008,1,1,12,36,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,3,12,18,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,7,22,25,12/7/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,14,46,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,16,54,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,17,58,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,15,51,30,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW : 007,1,1,0,0,35,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,35,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW : 011,1,1,0,0,35,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,RW : 007,1,1,2,10,20,12/6/2020,1,0,0,0,0,0,0,0,0
